date,tweet_count,neg,neu,pos,nlp_tweet_count,not_polarized,polarized,anger,disgust,fear,joy,neutral,sadness,surprise,Extroversion,Neuroticism,Agreeableness,Conscientiousness,Openness,tesla,tsla,stock,market,price,profit,loss,revenue,inflation,interest,bitcoin,dogecoin,crypto,ethereum,spacex,model,cybertruck,starship,buy,sell,arts_&_culture,business_&_entrepreneurs,celebrity_&_pop_culture,diaries_&_daily_life,family,fashion_&_style,film_tv_&_video,fitness_&_health,food_&_dining,gaming,learning_&_educational,music,news_&_social_concern,other_hobbies,relationships,science_&_technology,sports,travel_&_adventure,youth_&_student_life
2017-07-21,0.0316455696202531,0.010149513,0.36789542,0.6219551,0.03125,0.4,0.6,0.013913764,0.010378375,0.004791777,0.15370362,0.62001336,0.124636605,0.07256247,0.45497876,0.53102756,0.48805675,0.3687837,0.48300076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054242895,0.096946426,0.01136349,0.037260108,0.0017811427,0.0022793852,0.010679715,0.002235434,0.002158568,0.0026919856,0.019538626,0.0048928135,0.5259462,0.026502665,0.0025801323,0.16720381,0.052865755,0.023025602,0.004623905
2017-07-22,0.0189873417721519,0.026763922,0.8090562,0.16417994,0.015625,1.0,0.0,0.0076969615,0.007461049,0.0040282602,0.008868163,0.6046961,0.31297866,0.05427077,0.5245963,0.541073,0.45749912,0.29958585,0.5070627,,,,,,,,,,,,,,,,,,,,,0.023298219,0.26548454,0.009568229,0.06965109,0.0024407888,0.008965108,0.02663652,0.00083863206,0.0054265936,0.010796134,0.016360026,0.008147587,0.069265135,0.18192534,0.0028428247,0.2346856,0.005586632,0.054486796,0.0035942337
2017-07-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,0.0569620253164556,0.15351492,0.57551104,0.27097404,0.0625,0.7777777777777778,0.2222222222222222,0.0074340235,0.010138,0.006475577,0.13035478,0.56106454,0.023212297,0.26132077,0.5105547,0.535067,0.45193753,0.312778,0.5107853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066384226,0.0824019,0.012275886,0.12178935,0.0045652674,0.0045636557,0.22236487,0.0013937427,0.0016246022,0.0018341062,0.11217596,0.0073170904,0.14447792,0.02273772,0.01261353,0.14697109,0.0033284628,0.015060008,0.016120631
2017-07-26,0.0189873417721519,0.25273818,0.40437815,0.34288374,0.015625,0.6666666666666666,0.3333333333333333,0.008246028,0.010250925,0.31162181,0.28699204,0.2729355,0.010990355,0.09896334,0.54128903,0.56631064,0.40398994,0.2668583,0.5640592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008679097,0.10277894,0.004753517,0.13726613,0.0023772928,0.0019809692,0.3421652,0.00085769285,0.0029831538,0.00542481,0.011072517,0.0025129914,0.0326509,0.041739658,0.0033454688,0.05902137,0.0043594055,0.23292868,0.0031022776
2017-07-27,0.0126582278481012,0.019525155,0.8127212,0.16775373,0.0078125,1.0,0.0,0.0116347335,0.002721072,0.008376029,0.010134862,0.9271889,0.005829385,0.03411499,0.45807078,0.53574336,0.46116185,0.27074355,0.4207667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011035908,0.13497448,0.006932545,0.056471758,0.0018945223,0.0067445966,0.013812227,0.0021268087,0.004030095,0.034618597,0.022506436,0.005160209,0.00637067,0.21694584,0.0040937862,0.44357902,0.0053445334,0.020120695,0.0032371979
2017-07-28,0.0443037974683544,0.06453549,0.8695154,0.06594915,0.0390625,1.0,0.0,0.15484776,0.0036175482,0.024211766,0.026304001,0.64532214,0.016578207,0.1291186,0.49954364,0.53801423,0.45987716,0.30500117,0.52091146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.015497346,0.06122179,0.010819121,0.04924025,0.0018453756,0.1284902,0.019577987,0.0028654067,0.0034963686,0.021292016,0.013975393,0.02373056,0.11564355,0.040944662,0.0029608903,0.39340663,0.074740656,0.016700773,0.0035510433
2017-07-29,0.0569620253164556,0.112528,0.37367895,0.51379305,0.0546875,0.625,0.375,0.040389165,0.0675417,0.01520817,0.10261559,0.5573624,0.02184406,0.19503896,0.44397888,0.5585499,0.45507404,0.31042358,0.46753046,,,,,,,,,,,,,,,,,,,,,0.03665923,0.008502044,0.1004571,0.17191593,0.005831909,0.0037536004,0.15050298,0.0052086064,0.0032276465,0.0036062787,0.014365113,0.029990025,0.29634726,0.03194193,0.010948582,0.004351647,0.110821374,0.0068874573,0.00468129
2017-07-30,0.0949367088607595,0.47751552,0.3642702,0.15821429,0.0703125,0.4,0.6,0.119736955,0.15758628,0.082213804,0.02860271,0.44783586,0.13747641,0.026547965,0.49682632,0.53466004,0.45991236,0.34150285,0.5110729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.031287465,0.07689692,0.009536029,0.38003606,0.0030476716,0.0054361867,0.08046512,0.04212548,0.0031488326,0.010176288,0.014234928,0.021670345,0.024387753,0.07647921,0.009252824,0.093295194,0.07908578,0.035924874,0.0035130843
2017-07-31,0.0316455696202531,0.021161526,0.3427433,0.63609517,0.0234375,0.5,0.5,0.095820844,0.021195816,0.022671219,0.42004257,0.25196755,0.022251694,0.16605033,0.47114795,0.5677852,0.4288902,0.2920113,0.50922316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07039946,0.0032401134,0.005864282,0.30153084,0.0015467638,0.00076535484,0.16856444,0.0008090256,0.0017762933,0.001950689,0.0031674774,0.002635549,0.33824706,0.086961865,0.003270388,0.0029609469,0.0031883644,0.0022071248,0.0009139407
2017-08-01,0.0063291139240506,0.023585161,0.41334915,0.5630657,0.0,1.0,0.0,0.0060578543,0.0023445378,0.0014151708,0.04095979,0.9305756,0.005138264,0.01350866,0.38133377,0.55307496,0.43534875,0.312825,0.4472496,,,,,,,,,,,,,,,,,,,,,0.006185263,0.0057276073,0.024998872,0.2975362,0.0041499874,0.002022415,0.013632815,0.005369103,0.0030453522,0.0031924867,0.0042747944,0.009798558,0.106816456,0.02008693,0.013096942,0.0039697434,0.46632478,0.0060434067,0.0037282074
2017-08-02,0.0316455696202531,0.10765646,0.4220918,0.47025177,0.015625,0.6666666666666666,0.3333333333333333,0.02074756,0.008634632,0.009791298,0.42411092,0.18948252,0.24425973,0.10297334,0.5171811,0.55974406,0.45380628,0.32682455,0.5311668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009542937,0.0077148,0.007714694,0.53661674,0.0025625424,0.001006136,0.007401427,0.0006022167,0.0016138037,0.0017222086,0.0052284948,0.03417667,0.046346396,0.027398497,0.01164648,0.27892795,0.007593635,0.010062836,0.002121508
2017-08-03,0.0126582278481012,0.0006540554,0.01913434,0.9802116,0.0078125,0.0,1.0,0.0044799093,0.0017343189,0.008592759,0.66560644,0.2248325,0.00875236,0.08600163,0.5451067,0.5621148,0.4180569,0.292901,0.53602725,,,,,,,,,,,,,,,,,,,,,0.0016088306,0.012186124,0.0034559087,0.0030520142,0.0007222274,0.0007684468,0.0038864054,0.0012429364,0.0010191816,0.0015444213,0.008246952,0.0023274033,0.051220216,0.0037328107,0.00076634897,0.8902623,0.0020813742,0.00976204,0.002114071
2017-08-04,0.0063291139240506,0.15053199,0.8095185,0.039949447,0.0,1.0,0.0,0.01213674,0.010566291,0.0078058466,0.009470515,0.93657875,0.003107146,0.020334681,0.37677902,0.5410684,0.43237123,0.31042495,0.42614526,,,,,,,,,,,,,,,,,,,,,0.1388961,0.013387291,0.013122317,0.27106804,0.0033800718,0.0029587813,0.025869217,0.0017872693,0.0019922787,0.00459245,0.063463464,0.03898724,0.03548075,0.34710258,0.008708539,0.013521593,0.0044064145,0.0044397507,0.0068358183
2017-08-05,0.050632911392405,0.17242454,0.5936765,0.23389895,0.0390625,0.8333333333333334,0.1666666666666666,0.06875613,0.037120316,0.031001037,0.07440255,0.61424476,0.10229785,0.07217731,0.5066168,0.5437124,0.4418287,0.30383828,0.50684685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015581251,0.08583966,0.018833747,0.2600616,0.0026787517,0.0018607834,0.020100256,0.0031879034,0.003041286,0.03907096,0.007863037,0.041314375,0.32720128,0.047457114,0.0045839683,0.07407104,0.013728489,0.030128077,0.0033963593
2017-08-06,0.0569620253164556,0.32824707,0.48275217,0.18900076,0.046875,0.5714285714285714,0.4285714285714285,0.20961948,0.046249002,0.006520162,0.006639493,0.6577895,0.015133829,0.05804854,0.51168907,0.5522743,0.43872023,0.3003245,0.53023,,,,,,,,,,,,,,,,,,,,,0.013771884,0.004480216,0.016850373,0.39399067,0.0017675182,0.0018018835,0.09821834,0.0010860037,0.0010771012,0.03922284,0.0046272026,0.0049784593,0.29813284,0.051784318,0.0050640935,0.003283002,0.054124575,0.003622661,0.0021160839
2017-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,0.0063291139240506,0.0019509458,0.40344208,0.59460694,0.0,1.0,0.0,0.015427277,0.0035297142,0.010902853,0.015183414,0.7906943,0.013547557,0.15071495,0.5339373,0.5735128,0.44904602,0.27159294,0.5236346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016195126,0.06339174,0.001117968,0.040982936,0.0009385011,0.0006700375,0.0037361428,0.0015765898,0.0044756904,0.0020480312,0.007908015,0.0020639661,0.31416315,0.011845676,0.0012936717,0.5012108,0.0011253069,0.036957514,0.0028748051
2017-08-11,0.1139240506329113,0.28016117,0.4659938,0.25384504,0.1015625,0.7142857142857143,0.2857142857142857,0.033688594,0.053782314,0.012124113,0.13010769,0.6233489,0.039396465,0.10755193,0.5044689,0.54618126,0.46474433,0.34145477,0.5063094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014258752,0.13623092,0.087397166,0.24151973,0.0024110712,0.071540706,0.020769909,0.0015043028,0.0012062499,0.059170503,0.008085422,0.017894281,0.19883502,0.04094888,0.0074835913,0.0032917298,0.081677265,0.0032736615,0.0025008298
2017-08-12,0.0696202531645569,0.3941842,0.3599956,0.24582016,0.0703125,0.5,0.5,0.0448813,0.029198702,0.18393724,0.04174602,0.52009475,0.02299399,0.15714797,0.48818874,0.5541066,0.45242015,0.32511142,0.5148354,,,,,,,,,,,,,,,,,,,,,0.0019439326,0.00376643,0.0119333165,0.041296244,0.00105153,0.0008347938,0.0061255703,0.0012463193,0.0007981428,0.012896103,0.013639894,0.0025339196,0.42827088,0.0052822055,0.0025744024,0.17053153,0.2903046,0.002099139,0.0028710584
2017-08-13,0.0126582278481012,0.018291466,0.86929464,0.11241389,0.0078125,1.0,0.0,0.018834682,0.023277214,0.00780949,0.0066702394,0.7769572,0.0068656527,0.15958555,0.50137883,0.49824095,0.4704859,0.32938322,0.52959067,,,,,,,,,,,,,,,,,,,,,0.050345678,0.006824471,0.008319341,0.0050821244,0.0016016421,0.005347401,0.5789713,0.0013338194,0.0014400765,0.2597381,0.004713825,0.010089204,0.0043657413,0.020633107,0.0010671517,0.0103776455,0.026023824,0.0023259763,0.0013995776
2017-08-14,0.0443037974683544,0.19907062,0.3711152,0.42981416,0.046875,0.5714285714285714,0.4285714285714285,0.026902692,0.020758579,0.13114183,0.20159599,0.5250129,0.040141284,0.054446764,0.46579072,0.5357503,0.4750383,0.3456953,0.49417108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039557494,0.04188345,0.009510719,0.2732648,0.0033095845,0.0076834937,0.043419193,0.0018757669,0.003911459,0.007682054,0.010576965,0.0065994714,0.3193686,0.063238285,0.0061369804,0.105903745,0.030398617,0.022879569,0.0027997096
2017-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,0.0316455696202531,0.45972317,0.31673416,0.2235426,0.03125,0.4,0.6,0.021416284,0.051277064,0.0035263256,0.19823447,0.64641315,0.05699709,0.022135558,0.5182565,0.5562147,0.4336298,0.30446786,0.52996635,,,,,,,,,,,,,,,,,,,,,0.00429595,0.00107619,0.015525499,0.48804802,0.0017141867,0.0010524215,0.39570045,0.0007049849,0.0005174905,0.0013539193,0.0017950416,0.0012048932,0.02098859,0.036983285,0.01855501,0.001246828,0.0068391925,0.0013326963,0.0010652554
2017-08-19,0.0632911392405063,0.16777888,0.54073656,0.29148456,0.0625,0.6666666666666666,0.3333333333333333,0.04738718,0.05635447,0.04838665,0.01339348,0.7796423,0.031319465,0.02351651,0.48136663,0.5453009,0.4563107,0.32168564,0.4990104,,,,,,,,,,,,,,,,,,,,,0.0070279264,0.074694894,0.01389671,0.1641392,0.0018216581,0.0026022969,0.0071712337,0.0022531399,0.0023059035,0.0040708105,0.013290478,0.00766375,0.29635888,0.076806635,0.0056877853,0.29155374,0.018521277,0.00722417,0.0029095472
2017-08-20,0.0316455696202531,0.112573124,0.7836375,0.10378935,0.03125,1.0,0.0,0.019000556,0.042917512,0.008762816,0.036026258,0.794276,0.062143344,0.036873512,0.4967718,0.5286676,0.48121,0.34621495,0.50789213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.020497894,0.019111995,0.013803443,0.20522258,0.0014861715,0.0012543971,0.01726392,0.0023897863,0.0015917163,0.0023544643,0.006473396,0.0083139995,0.20524776,0.03216804,0.004296736,0.44107738,0.0036766627,0.011277767,0.0024919668
2017-08-21,0.0253164556962025,0.009593978,0.28174376,0.7086623,0.0234375,0.25,0.75,0.019742152,0.022834387,0.009613988,0.040909447,0.6103768,0.010411873,0.28611135,0.47827488,0.55296457,0.44109035,0.2956702,0.48691255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.022617461,0.028501503,0.039688844,0.111515515,0.005230687,0.003353457,0.26319334,0.003317724,0.0042083166,0.00531388,0.009573266,0.014029743,0.20790452,0.02352,0.007676157,0.1752155,0.04894241,0.021564707,0.0046329955
2017-08-22,0.0253164556962025,0.14491498,0.5392554,0.3158296,0.0234375,0.75,0.25,0.102464035,0.13374472,0.06880557,0.18506558,0.37733495,0.062313676,0.07027147,0.45546043,0.56050205,0.42571875,0.29470626,0.48419753,,,,,,,,,,,,,,,,,,,,,0.031659763,0.017318983,0.019990928,0.45708746,0.0073233326,0.001484555,0.015429892,0.0018513147,0.03166179,0.0025004342,0.03637556,0.013121883,0.28279826,0.049746837,0.011028722,0.0034692695,0.0057923766,0.0065108435,0.0048477594
2017-08-23,0.0443037974683544,0.17207357,0.23959145,0.588335,0.046875,0.1428571428571428,0.8571428571428571,0.024715235,0.37450975,0.0103456145,0.100884214,0.29233524,0.016801698,0.18040816,0.46306756,0.530857,0.45648912,0.32060337,0.49051625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0065178936,0.0939637,0.13050182,0.23955671,0.001688683,0.006721807,0.016707333,0.00075640896,0.0012191368,0.12876576,0.005385337,0.0050490648,0.14992395,0.0407657,0.016492132,0.14288709,0.007731926,0.0041716984,0.0011938585
2017-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,0.1139240506329113,0.20419079,0.6504236,0.14538562,0.1171875,0.875,0.125,0.026411064,0.040167794,0.023365945,0.0076226513,0.7588113,0.013762462,0.12985885,0.47935572,0.55283076,0.4502145,0.29870012,0.49686342,,,,,,,,,,,,,,,,,,,,,0.015196626,0.034165736,0.033549085,0.29465213,0.0028117204,0.0020119683,0.013309492,0.004563831,0.0043788687,0.0042429315,0.055490598,0.0132406,0.2221956,0.07084352,0.010632876,0.08832611,0.114440665,0.008787595,0.00716004
2017-08-26,0.0253164556962025,0.29416046,0.46823978,0.23759972,0.0234375,1.0,0.0,0.015169664,0.022749284,0.0020560597,0.45720872,0.34573957,0.06587587,0.091200836,0.5382516,0.5632018,0.42409533,0.28790027,0.5368296,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012054368,0.0009391371,0.025219481,0.43351576,0.0017580922,0.00063771254,0.0015391062,0.00050932047,0.00042849558,0.000999795,0.0003714456,0.4759439,0.003028054,0.014370429,0.03361544,0.000472251,0.0044172728,0.0006376025,0.0003913145
2017-08-27,0.120253164556962,0.21295181,0.36525756,0.42179063,0.1171875,0.5625,0.4375,0.017678576,0.013518928,0.038184535,0.23655166,0.45533672,0.1272733,0.111456275,0.4955167,0.54491585,0.44848576,0.31930718,0.5088757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0038412847,0.23644689,0.004785567,0.11816862,0.0018688028,0.0015278576,0.12536763,0.0012309455,0.0019423953,0.031277906,0.01781294,0.002343868,0.04077223,0.017739905,0.0028249975,0.108049214,0.12080897,0.14786978,0.015320205
2017-08-28,0.1518987341772152,0.11791572,0.5945015,0.28758278,0.1796875,0.8333333333333334,0.1666666666666666,0.026914649,0.05308928,0.03292604,0.08826042,0.6652728,0.030309064,0.103227764,0.45560548,0.5458465,0.4624245,0.32483086,0.48579237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.041365687,0.03525241,0.048198137,0.28629372,0.004429502,0.0028523451,0.0884633,0.0022081255,0.0035855684,0.0074377344,0.019444918,0.0110076815,0.14215763,0.047873836,0.011460991,0.13567334,0.05203407,0.05468477,0.005576219
2017-08-29,0.0126582278481012,0.09964548,0.32587326,0.5744813,0.0078125,1.0,0.0,0.037363898,0.94267297,0.0017426665,0.00087612943,0.0107464595,0.0056310403,0.0009669157,0.46617082,0.54801446,0.4339823,0.30908835,0.4861723,,,,,,,,,,,,,,,,,,,,,0.026324432,0.0018454253,0.0017208556,0.25628635,0.004475209,0.0005555257,0.0034384092,0.002905138,0.0008255688,0.00085348485,0.07071156,0.00061838835,0.58677906,0.013787111,0.0057954085,0.0018892883,0.00069613283,0.002944187,0.017548442
2017-08-30,0.0443037974683544,0.16491096,0.6250628,0.21002626,0.046875,0.7142857142857143,0.2857142857142857,0.039755482,0.042322613,0.007222963,0.022327093,0.83335215,0.010789098,0.04423056,0.44760102,0.55788803,0.45227453,0.31736305,0.4763617,,,,,,,,,,,,,,,,,,,,,0.018209027,0.018634617,0.044863246,0.24707446,0.0020363291,0.0028852983,0.07608789,0.0040579243,0.0020567104,0.0050682956,0.004578306,0.014165999,0.37527862,0.085645296,0.0076576252,0.013388148,0.07122755,0.005276848,0.0018078751
2017-08-31,0.050632911392405,0.108228475,0.6503416,0.24142997,0.0546875,0.75,0.25,0.022634298,0.080212906,0.012351729,0.022307241,0.7980912,0.009713402,0.054689202,0.4742762,0.54855144,0.4563226,0.3086914,0.5115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024557238,0.035132833,0.009259699,0.028281644,0.0015311564,0.0013587535,0.106011406,0.0013678294,0.002106647,0.0028378312,0.026838694,0.006339954,0.10777594,0.037184335,0.002088867,0.57707417,0.0022576558,0.02378862,0.0042067533
2017-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,0.0949367088607595,0.33364093,0.48725614,0.17910294,0.109375,0.6,0.4,0.06154803,0.03432013,0.21835229,0.13008289,0.38642552,0.14442675,0.024844414,0.5011081,0.54389423,0.43544683,0.2948845,0.50926244,,,,,,,,,,,,,,,,,,,,,0.06598036,0.009273099,0.01584444,0.19550268,0.002762987,0.001792574,0.02110264,0.0017534265,0.0010536715,0.0023445336,0.014072125,0.008657518,0.54619193,0.06152632,0.0063401903,0.030761683,0.009818906,0.0017908798,0.0034300757
2017-09-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08,0.0126582278481012,0.027855728,0.91369826,0.058446016,0.0078125,1.0,0.0,0.011961944,0.024804426,0.060430102,0.013961938,0.6555762,0.011236608,0.2220288,0.5305103,0.5572751,0.40892693,0.27197593,0.5522811,,,,,,,,,,,,,,,,,,,,,0.008925617,0.0036823596,0.024026982,0.0040468136,0.0004367994,0.00065850845,0.9265056,0.0002556671,0.00025058747,0.0009208437,0.0012856418,0.0017064846,0.009456744,0.004535373,0.000571737,0.008913572,0.00031486875,0.0030868426,0.0004188378
2017-09-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12,0.0253164556962025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13,0.0189873417721519,0.17960681,0.15655486,0.6638384,0.015625,0.3333333333333333,0.6666666666666666,0.20586614,0.0815992,0.06544081,0.018372472,0.026677517,0.038474645,0.56356925,0.50321674,0.50891715,0.49392906,0.41331497,0.5228403,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033619072,0.12151132,0.01000272,0.19557767,0.0021879713,0.006658461,0.061417654,0.0018604462,0.00498674,0.014347556,0.011735556,0.014841552,0.033849776,0.08753242,0.005197006,0.17286122,0.018222554,0.19976692,0.0038234282
2017-09-14,0.0379746835443038,0.021486271,0.6483818,0.3301319,0.0234375,0.75,0.25,0.013062578,0.0060767527,0.0036201263,0.09480863,0.7209887,0.027466115,0.1339771,0.5102729,0.53569424,0.44843215,0.31087202,0.49570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027105154,0.230997,0.025851887,0.19075988,0.0030622752,0.0036386338,0.05569833,0.0029539731,0.004536572,0.006091195,0.008225102,0.08747739,0.10682221,0.045935787,0.0056564705,0.02439422,0.029953822,0.13773344,0.0031066777
2017-09-15,0.0126582278481012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,0.0253164556962025,0.07717441,0.7213488,0.20147677,0.0234375,1.0,0.0,0.04462284,0.029201044,0.010366045,0.008180197,0.7287336,0.009333114,0.16956314,0.48198646,0.5444876,0.45226818,0.321787,0.49224234,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00902421,0.2612074,0.0037342804,0.31077495,0.0023620422,0.00537272,0.008300132,0.001140906,0.0055961437,0.0039092256,0.0057932497,0.0043698438,0.069128014,0.10018119,0.0034570596,0.13079342,0.00233604,0.07069209,0.0018270495
2017-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,0.0063291139240506,0.00241919,0.17851564,0.81906515,0.0,0.0,1.0,0.0111503,0.00507061,0.0039127665,0.053813662,0.8959258,0.004024692,0.026102284,0.4674242,0.52562344,0.51089543,0.40401575,0.48069465,,,,,,,,,,,,,,,,,,,,,0.0030806859,0.08337991,0.0028506878,0.21990357,0.0014800738,0.001222452,0.0028537142,0.0014843646,0.002098048,0.003108596,0.007684565,0.0010403558,0.56956863,0.049635574,0.0028941375,0.012330261,0.02486529,0.007468934,0.0030501466
2017-09-20,0.0063291139240506,0.056503188,0.3517874,0.59170943,0.0,1.0,0.0,0.066967115,0.05323077,0.025695482,0.021785317,0.75611085,0.07288885,0.0033216262,0.5356627,0.57178444,0.41845316,0.28310615,0.56957895,,,,,,,,,,,,,,,,,,,,,0.004004899,0.0013828519,0.006502923,0.40583152,0.07981652,0.00063115923,0.0010389324,0.0023522004,0.0006530087,0.0011067649,0.0010918326,0.0026513333,0.00826568,0.0053435373,0.47309935,0.0008051667,0.0034398695,0.0006750086,0.0013075398
2017-09-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
